hp_ratio,energy_ratio,exploration_ratio,current_tile_density,zone_difficulty_score,movement_momentum,action
0.13804336421062352,0.22198379461789203,0.43794681063218277,0.6525341133671345,-0.18669616823072488,0.4166719603319533,2
0.6982544981388115,0.7044544428673862,0.9673436708906112,0.01253656196435995,0.680401311816617,-0.6192767386492882,1
0.6340348567409491,0.7259503267995071,0.16854215994570185,0.04790078626524297,0.6328756973105125,-0.9645822264601641,0
0.22349990864844876,0.22229312015831568,0.4949990698796063,0.31355546320325944,-0.6198078691028011,-0.9546975419767709,2
0.6733811503583627,0.7585285084024811,0.9836123465772535,0.021029555425982116,-0.2015254963853581,-0.7688633600252986,1
0.749175755425942,0.9753486304217869,0.9037532457768901,0.03651383682587295,0.0017019464749765678,-0.0010966320605481084,1
0.647630315042987,0.4354803612677008,0.3323041753372417,0.03827928310799094,-0.6854529318472136,-0.2929728946444984,0
0.8367278901850327,0.9440156660478123,0.23996985841361979,0.013197681659808802,0.9512645857989743,-0.43561698280636285,0
0.7224263642073923,0.4782245419613156,0.08974779437028302,0.9721588253730089,0.993699469474101,0.07751046056383148,3
0.25140716581265843,0.08803709288416334,0.030906025820479077,0.44239182210635375,0.5005217043019408,0.5166618801105647,2
0.11543378290058637,0.06701690050092854,0.6385055258952679,0.38435033434414934,-0.6576712504833875,0.7751436899755191,2
0.4445922058105593,0.0951648136932255,0.3278505857462005,0.1272822518804576,0.9726003538894783,0.9619784738173467,2
0.4031676030465262,0.14977723067031204,0.016160227399781624,0.15307440571858444,0.6787224165267651,-0.463432863650973,2
0.5490777591937444,0.4077963888460582,0.5328082807725796,0.4597506017077526,-0.020717576636572366,0.3482674956398308,1
0.028882409478743987,0.13307753112555773,0.8996782730061772,0.7684445423850141,-0.3306479567335925,0.10269553189299874,2
0.05389989738956785,0.11448981401459823,0.7023767888885065,0.745137003776632,-0.38735989750825595,0.19620865525996312,2
0.7548848367495244,0.6662092442008781,0.21526877403285982,0.20678155932412012,0.3908610429364996,0.4268481321598452,1
0.9686858008512231,0.533562632213882,0.7409936544478564,0.5978197432219137,0.19590429203343446,-0.9286966584564522,3
0.878254512116182,0.7544615878709255,0.8416972014080788,0.02442043411410451,-0.02052411035785351,-0.14709487311476566,1
0.7530798888408144,0.40619040958211283,0.026104126567127017,0.3379794558371035,0.4722938006232524,-0.6649267176333665,3
0.7903479098750992,0.890188181582404,0.2856105357452037,0.3438938432523665,0.690484207681664,0.3614993290285602,1
0.5576675583050339,0.45769122774958293,0.2856947286775491,0.004985643128324025,0.7663047735590953,-0.3840901817737018,0
0.8991710148257264,0.593895522060146,0.798939549196735,0.7253485478307677,0.11221893693953644,-0.572448447602715,3
0.9183312789189724,0.5116820375707152,0.26971046638433543,0.038861266364962635,0.26446274151824234,-0.08019211686105099,0
0.6127127281708185,0.5209827901428149,0.37289408551628755,0.430506323012361,0.803066000426869,0.044246025749695495,3
0.822905406327603,0.500134752467412,0.4895681633811703,0.08613699963634361,0.6930286773805561,0.010819187003509922,0
0.6939178211357551,0.6168368581979824,0.8823779075284623,0.08203845110735211,-0.6178536800006078,-0.2945252703948147,1
0.6833200427530721,0.9861805730409847,0.5381026889148709,0.025053506011418404,-0.17961026828214832,-0.09312879950482067,0
0.7822428681440722,0.6168130178776855,0.9385264473286138,0.048164947723115616,-0.6842851470028233,-0.12730230989243363,1
0.6410173949479309,0.9138639247029359,0.5530782038123832,0.008768714537522426,-0.6757591293182463,-0.6057399664901411,0
0.535247046426284,0.49848221716807034,0.9004475947376457,0.05755977487667954,0.13010317258080661,-0.3848767103483829,1
0.8048844067241139,0.6426186579886886,0.16196718440294033,0.7905725738470755,0.9048487218430525,-0.5495471753208163,3
0.4928901658359764,0.238571765343066,0.7506176050391641,0.2747087679731536,0.2834604312217166,-0.0025763046312341498,2
0.5158595583946108,0.96735870575267,0.8718719806736911,0.8866882277785195,0.9960034563684441,0.46194212524557376,1
0.2802156551905949,0.05092373007709465,0.6876611540745711,0.4653806253019799,-0.7730867993474462,-0.9630957940879044,2
0.5544122268061424,0.9642231318072505,0.9361748274160228,0.03646368658470618,-0.43291700733231586,-0.137501210337176,1
0.6914781444089788,0.787112289013312,0.3582088504211162,0.007813458378701389,-0.37459949758483213,0.07646894145919592,0
0.20725803240839613,0.003975310051173164,0.2959428888586566,0.4591892337325618,-0.17781278223912045,0.4438584550313589,2
0.15057570672878806,0.011530473309050914,0.14707305685676686,0.10624981588114268,-0.3291116262550755,0.2199814576301109,2
0.7269025107049097,0.9599384316533646,0.5758614557317304,0.01900324470088534,-0.1125911495719163,-0.6934846895290072,0
0.550241141455942,0.974141351445647,0.9321353191207944,0.09127624876481703,-0.8959951082156277,-0.14466051143516956,1
0.060717334586502636,0.032639584972291004,0.3774856095260817,0.8087686641598476,0.5016597678658632,-0.6053499150415425,2
0.2746483148741475,0.03452849696894271,0.5532573392432842,0.0389934529018644,0.5376133911781171,0.9108429252878294,2
0.6724700522108711,0.7711985579977285,0.16329300905776062,0.0006825010766919993,-0.32291070473305705,-0.501508568134394,0
0.004085546203856982,0.03663143778911313,0.7333444499161096,0.26344160468691347,0.4463585221844868,0.6645072214311256,2
0.9960608154174375,0.331720008074803,0.2301881219534495,0.4266722487871064,-0.5157532778423453,0.73603391027147,1
0.8291256535941405,0.7732778065482719,0.059682047682289574,0.8298935288734064,0.9297244104644571,-0.37611044372866975,3
0.7813003824620286,0.9928296576456791,0.025511190248887705,0.8303612077136404,-0.2337060993189915,-0.4827156446078825,3
0.5605280470479999,0.30258865986076494,0.024385466236524156,0.5844319049186201,0.39643297685570666,0.7589521647688486,1
0.778577313384356,0.4324050282485395,0.033237813375632495,0.035592371676149426,-0.06827610049576927,-0.0033674327835654383,0
0.0037377932342848585,0.23995459270114522,0.617717341402506,0.7303933369355956,0.8021744126812873,-0.4275715275390586,2
0.6014561720767664,0.5947723067475845,0.021482071028361104,0.042254390499840734,-0.8627598064707513,-0.03529482148512131,0
0.8078983712468021,0.6137497827891489,0.34523630780675396,0.39245051390147434,-0.0634559566868862,0.6028114298371805,1
0.8156231978239932,0.4593601483658418,0.3495880874651617,0.6551055907112975,0.057475601393794595,-0.5682051623364032,3
0.8454038121530342,0.7024794391777052,0.17676022910104927,0.21675771132198496,0.17102808496215927,0.5436668832555118,1
0.7961458960357882,0.837817028865846,0.9801587757019379,0.5930149592722859,0.2525134606413406,0.6036413811623305,1
0.7989999112203234,0.8480191523500127,0.8624142500869006,0.017409288592953178,-0.4776405679550213,-0.9615271737382415,1
0.8506592719934166,0.32030343290316526,0.8569013258814946,0.00979592082635089,-0.19410482344282687,-0.21083515275882758,1
0.7302887813695939,0.42714722291458207,0.2992765076803118,0.7917983307836264,-0.22103021552865032,0.4164621386202234,1
0.9395761538062166,0.429615023826231,0.9106982866014253,0.3891958288981604,-0.726917629817702,0.5992924124356709,1
0.9362726034470329,0.8721758097785182,0.6564703938869427,0.6263337254302569,0.9537970487633662,0.0548383662517653,3
0.30247040659887753,0.1842272213927105,0.5319106968813024,0.091850337229201,-0.10996263254928951,0.9990103794170331,2
0.012653120696179854,0.2736242045246056,0.07557309206001539,0.4152594362714205,-0.29151259724180445,-0.6351748321514219,2
0.6275859672250172,0.33918887127913794,0.41053435848382386,0.06253184708160521,0.3515268367242739,-0.7127023805355622,0
0.8122861976259369,0.8655758293885102,0.47559078711499536,0.4098261212823786,0.8306425322894462,-0.19136937731228332,3
0.7747260724900895,0.41130285565775815,0.47004778399715214,0.0731966909271249,-0.5402941325383901,-0.3936477923000997,0
0.22406434973257977,0.2812577960278749,0.7366567352187905,0.45792457986089785,0.13867040355218796,0.38522688685020134,2
0.8424837181931026,0.6314468747216366,0.12968915702519287,0.08471148673025602,-0.3166617199111663,-0.6080789240855559,0
0.7244556051656285,0.9936255124766107,0.15884753307370825,0.9243168051555589,-0.02015216688101895,0.3242817352469628,1
0.5918124254145751,0.9909937208635611,0.11175646525780854,0.01503002494402711,0.8496385463171017,0.02976859917203023,0
0.7145568302643512,0.7371109458370031,0.6849408336696419,0.5445151114031294,0.1530575856783602,-0.10186579710215204,3
0.745856286745036,0.3894199344798823,0.8146721519033839,0.010157454423538138,-0.34329585237856364,-0.9247277589963961,1
0.4937962107191754,0.25872473751782804,0.7334177407631147,0.8319421677808877,0.999790082548357,0.011438795983370609,2
0.6392287731867865,0.7582963527494093,0.49426043747947374,0.006314029292739132,0.5535809668144542,-0.0961872737420516,0
0.0005046866186754206,0.2125650471627228,0.507052874879615,0.8600412438506816,0.02180918004779575,0.7576054453704864,2
0.4023074704407323,0.029873991853640577,0.10585858599042497,0.8114229193338446,-0.3449034976254606,0.00045446900997525574,2
0.8964584483854141,0.5859254766587838,0.4023804569009158,0.010506648124841879,0.7819372717953101,-0.5207764228528443,0
0.8256681713830258,0.8191816987616911,0.4271294697632944,0.06869473485117945,0.6247893389180919,-0.6261214023463126,0
0.6057586292947447,0.47291948347078805,0.07968701278866752,0.3071435176042061,0.6388857034711739,0.1472801119236724,3
0.7645617695103917,0.5551991100569763,0.15964758617983085,0.05905098088106291,-0.6966537189132707,-0.7291747546403402,0
0.9613208664371857,0.4704496267990334,0.9335275033752337,0.8456409421914426,0.20809253161279578,-0.899742855577418,3
0.6542278781360451,0.9899017583133787,0.9237533001050507,0.5960986104237718,-0.2566497354690491,0.862763704840517,1
0.979002760701829,0.5511914384423188,0.08258479958933586,0.03051967303640112,0.5825558266664601,-0.6549749945225776,0
0.8767798062993489,0.30596677967906233,0.4225557529904234,0.054414146173979085,-0.7234020703078559,-0.521360356867767,0
0.7890067305162975,0.8900731723866684,0.04669478905920825,0.08964940341502135,-0.21596197766701586,-0.4712409762677293,0
0.48249482208711975,0.18681757401759316,0.878168771219741,0.10391643527210548,-0.49700172588752256,-0.35796184113481555,2
0.5261186952022577,0.9203143118701878,0.4153969676086393,0.9702928642145678,0.7748013805128877,0.4646588671140178,1
0.9867874058473262,0.7427195103777482,0.8634315777893845,0.3976151653436121,0.439968402068256,0.04157555207708352,3
0.07838867321218385,0.29317541857178353,0.0702159228607262,0.5340089097405041,0.832051038703896,0.8913877697650507,2
0.09841144746166669,0.03866486598319495,0.5254084981163354,0.9255611012114977,-0.8885097709839858,0.016343425097590458,2
0.19985704493340017,0.07150510119194443,0.17821459768221237,0.17373045361055706,0.2919504645730968,-0.8528793571093691,2
0.24557658715522523,0.12577108244920804,0.29122932823126424,0.8075115963051489,-0.037074164725230174,0.3096961247782557,2
0.09027404185511806,0.027905642777390938,0.9402908299681347,0.8514944495937362,-0.8184410662421868,0.35594141201204277,2
0.6873948634082263,0.9008467117163221,0.6571808663444434,0.5596681731860392,0.34730856926939047,0.40009490395926306,1
0.7551132629785515,0.5438678433064285,0.37242675117596824,0.3777324711043288,0.9624371608741809,-0.3112990672485053,3
0.8462751184043988,0.7133870307239565,0.48578672411826934,0.004101077345098048,0.8573112894666406,-0.6360243659335978,0
0.5507217485208923,0.8416267298474722,0.145771200103696,0.028081254718323758,0.19890754664015975,-0.007872132449174285,0
0.8442402484527198,0.39685146339166005,0.585741607086684,0.07585413763981187,-0.21453058423906857,-0.34738897271531666,0
0.6053717228460664,0.7329169635127307,0.2865826443437019,0.03743139847751278,-0.049733034810432564,-0.536635500771627,0
0.5223629081215508,0.6390778410481439,0.9951153268871118,0.07326856913968013,-0.778796497034846,-0.787869929129389,1
0.5185874847518525,0.867198686072395,0.16775150556074792,0.07289260485786074,-0.7161757781485596,-0.5501728959941846,0
0.38724344025591345,0.16396255226866083,0.7153258250721903,0.38012319092760916,0.7192407241932621,-0.8325869808814785,2
0.34121497561338016,0.14220221820099524,0.47961723117842503,0.7235775892582264,-0.10038622346386594,-0.5313054295070394,2
0.6556972376092467,0.8001502327863331,0.807410074774025,0.4666111035938193,0.9730230364358303,-0.8329074491365761,3
0.19306700078640365,0.1528608761308351,0.9459462487820665,0.5222674322818184,0.5620560838858939,-0.4639519748141976,2
0.96371215331279,0.8559827898811665,0.469249164918204,0.035385380098182144,0.8685403548870811,-0.5949129762806078,0
0.668137988571279,0.5532004324321356,0.1665664953073197,0.03609474510865333,-0.4752408035105704,0.08064627133210811,0
0.948170469719102,0.7337424884236048,0.9467166447300052,0.05707076176970249,0.15452520015981763,-0.46724333068281054,1
0.1788385456528871,0.2254892380701802,0.6204687460514774,0.45979401327486125,-0.6124624102175484,-0.3929181840054021,2
0.6176925034766539,0.6206968540468978,0.979990029344732,0.043892994358296425,-0.06402706541520353,-0.5454565974724592,1
0.23701065932676496,0.12730610407708542,0.06463424811221308,0.708021989428614,0.0820506830963923,0.9324425725135492,2
0.5147524295995797,0.4332429205054115,0.28131298005055816,0.36970537749170473,-0.8251962380983668,0.8154298984135344,1
0.30281240132307635,0.29505615630759047,0.24253947326579983,0.6458108800512076,-0.392692708524798,0.7974522272210594,2
0.542206298688682,0.5568535785453876,0.8357243166354057,0.09379399189390586,-0.7352029512424259,-0.5597742510247562,1
0.9110086750256515,0.3099142438440586,0.24205078592537688,0.06170804555879711,-0.9547834311016741,-0.7625739072235398,0
0.4182634720708441,0.07567799203021794,0.5743425865874907,0.4861123640590025,-0.29484700612975945,-0.9764443724214984,2
0.1549034376612345,0.07498708391928637,0.5150056597097231,0.5355538148796726,-0.2862280496577796,-0.29242168252712797,2
0.03470024834617785,0.014029424921030308,0.12211144287978581,0.2961910638524169,-0.4817737883762494,0.45665333741180025,2
0.7918928092352464,0.5051222807146079,0.9474043159357455,0.18709081572960273,-0.9798562891108851,0.9361868413109338,1
0.9023176645466617,0.4870055418281798,0.10876174113007864,0.3690322228173921,0.9683546210897347,0.554919214169853,1
0.6379190679712834,0.3510885569557901,0.48738152810577173,0.04500763879162392,-0.21850211737930159,-0.5271287291721569,0
0.40227935723431507,0.2580050258728636,0.3596367431790025,0.3248866064812187,0.03409670938026643,-0.9085467704754546,2
0.8747117466978,0.8438350372333536,0.10149564013341106,0.03002448283355277,-0.7915205234689022,-0.7916915013524839,0
0.5513967973296572,0.4184675707780494,0.3116469564242629,0.4494175472371701,0.3186937695672387,0.8155794387662385,1
0.9707868034125382,0.5983697119518876,0.06830892766135266,0.9118077304979437,0.055616999232122266,0.1862799129509103,3
0.4100320597716854,0.18020337688656154,0.9628366332428061,0.6269318309298576,0.5692082506889362,0.7551635450667347,2
0.6959492894477501,0.5641503721943801,0.39112606397086846,0.08504647532438292,0.44882449064013796,-0.2628776049304763,0
0.947650205081458,0.7360030184532896,0.2890992107882527,0.02041066117036543,-0.7464775125378857,-0.32999036631870926,0
0.6530863016172241,0.7405245089569349,0.6894649691372657,0.8604106893763579,-0.039804682481746845,-0.7990209012891163,3
0.22633094409235494,0.08409239726178781,0.9032967579593263,0.05309579507095885,0.2998752596004899,0.39050246591557936,2
0.6184083174936374,0.6762967271485707,0.5225924131298888,0.6997438400769217,0.3008857016400613,0.04343227282048834,3
0.29108653138592716,0.2649393040839391,0.22132924962362988,0.4120147326288732,-0.2445360361968354,-0.8215590391403802,2
0.7871502018482628,0.6402521339520985,0.7725571053319902,0.7855829515748551,0.5631393159760878,-0.27316536971505023,3
0.9682880420368658,0.8496903572930086,0.8568144371338537,0.22340462463622646,-0.12017911217557131,0.631740325281415,1
0.6830484392840454,0.9609333720321469,0.6528029223374995,0.662854911610951,-0.28735835452068853,-0.8756587081050629,3
0.3969634207639674,0.1540502187513336,0.416567391231773,0.8075699390082244,0.14127266671798644,-0.1699325328879775,2
0.9136035100825033,0.6753129162571245,0.5683856759836307,0.7793816098551921,0.021960431209323783,-0.3458547111806518,3
0.8100123258462462,0.389104002936376,0.25546262154711463,0.18949259651013817,0.8059910047909573,0.5284477863708614,1
0.9764108330630299,0.7417780625619983,0.5013719345705198,0.7237699256088594,0.5011999448007023,-0.795634354067805,3
0.9031143823338105,0.38413202062683466,0.1486486382023984,0.09575497635945131,0.739809448423699,-0.3333962240818261,0
0.9865333735222575,0.4939488257073783,0.18630961750245023,0.9487714477498788,0.6173939403880973,-0.8176399757894071,3
0.7914357860142756,0.8126765321000788,0.9425917631119052,0.07153532125002056,-0.25438002159358897,-0.3203241325093604,1
0.08356649368460195,0.18067961964696272,0.3588798956206597,0.13124322476760875,0.5945277786421925,-0.30042410322438773,2
0.9117618700853964,0.5837151205098867,0.5034576096710819,0.05475143203468078,-0.6052092245565794,-0.2165390171965964,0
0.576110014475359,0.8619576585268243,0.9549960998934157,0.004690265209795941,-0.23870787653689063,-0.8998621309570315,1
0.7999322527594525,0.444087323515191,0.21754296705962667,0.008005936466421592,-0.7982055655381499,-0.8301168004004067,0
0.09296171255302516,0.1565696401430262,0.7456678569049936,0.7317058821819324,0.19144611239768028,-0.7391052394245772,2
0.945269262069182,0.3867471836055019,0.8525123206689602,0.07087857373052554,0.5408700388156182,-0.8892609018348818,1
0.7724255981623469,0.4014228381726345,0.0366434606593965,0.6465246014567252,0.5833334917424016,-0.016583121811089008,3
0.8353438823318305,0.6143913961254437,0.8385034044393807,0.04591729416713006,0.31777453153386426,-0.6450767290271088,1
0.9277384594887084,0.9466510789444291,0.8130869641138196,0.5135764331484575,0.4626359161793248,0.09777817902947317,3
0.8605068771672898,0.5171860796404277,0.7196467767270479,0.5633056145754545,0.8528433546447227,-0.562626449497895,3
0.7577364585402657,0.40077065531608086,0.12015925873562194,0.6741881813292274,0.5776688515977457,-0.4990620593242451,3
0.16752329748319722,0.1624167609672396,0.8663018763116723,0.20246455034858224,-0.06297727641194006,-0.0021065551143126804,2
0.3810615425701048,0.27234586302486846,0.35108983566540486,0.2853913953325523,-0.413661524673701,0.0686206693604019,2
0.9895434564649885,0.827209426718801,0.6167338473641405,0.6821967643245066,-0.2306567710467553,0.43235992188604905,1
0.3273380423080561,0.2200602366644276,0.1726535478550143,0.032524495597900493,-0.09069429636990112,-0.801093755448423,2
0.5341012550208344,0.7123174014028979,0.4611827447679909,0.07553178430993118,0.05842646035506904,-0.42701534610797476,0
0.877639549526485,0.6500830291106452,0.47136755084948284,0.00541164196634999,0.71526123443524,-0.7117222912345902,0
0.4274070102352509,0.1235792092197834,0.13353453658016512,0.7930998716806876,-0.03851842054270782,0.21410086301583253,2
0.7986723061212155,0.8913564909614211,0.7624027564191151,0.5297881696525937,0.20043475651675874,-0.30799556609141665,3
0.6086167372962173,0.8313636729772189,0.4705768228732358,0.09226949839543673,-0.2476697791378446,-0.4431230920529404,0
0.36255470063339046,0.033081189286765324,0.7178466141728084,0.06772632853914085,0.005014474015478054,0.053790481845784166,2
0.9792728034120435,0.39935324753157897,0.18283368363178717,0.08225178019983485,-0.5625193537918138,-0.7327346956999723,0
0.8644400757030304,0.5281709880935667,0.006166387023017417,0.38582823136188266,0.9414319280631955,0.02998179332525641,3
0.7833883015384054,0.8255402386892974,0.12469189204863496,0.6230946252887528,0.03013647872811498,-0.4665926542521268,3
0.529155498547801,0.5623860309845239,0.00848942657185916,0.01842794941069741,0.9244517316748626,-0.9136551354704767,0
0.6596589896953925,0.8422650233597935,0.46070831595666606,0.9874889770566448,-0.22797442163572035,-0.4347584868825237,3
0.7897581807914709,0.37926773089972654,0.9149934530086272,0.09827802398869305,-0.4095897047157455,-0.9267527002613565,1
0.31208466057703066,0.28472661659458565,0.06927156401709267,0.7170043606743312,-0.9974871858113736,-0.9979570018989117,2
0.7887218113105889,0.6962693027909186,0.8420388974077293,0.010882427220875636,-0.7297283290277861,-0.12807138309570243,1
0.8905778608768341,0.7924567016611093,0.39226510827084893,0.4600713129017391,0.5039614539379578,-0.4837132091179336,3
0.5030643236568404,0.6248946310391124,0.9841108342759446,0.05432109871388044,0.6646662812671662,-0.8884046069512016,1
0.6511144094645925,0.762897751643917,0.24393848356074843,0.3021357576297678,0.6743206451891206,-0.5549765361296162,3
0.8294976970178346,0.5140923177475663,0.6770406851477173,0.798927101441952,0.9810006823482773,-0.3504384204924138,3
0.9911297039353513,0.7799736454335858,0.9754819924477611,0.6751494194489744,-0.5138851187905842,0.7169814144776434,1
0.7993009095943306,0.7079033966033317,0.43603341259748274,0.47653910752003054,0.8163259489854715,-0.7485158347169893,3
0.8313106395041602,0.3666830555682384,0.6521232455304379,0.9694123223352875,-0.4837331345977449,0.7597156651789045,1
0.7363408057695995,0.88439641277043,0.010621505191176439,0.7911813766459831,0.3468919921689022,0.8347119350998615,1
0.27244160543595175,0.10095976354841919,0.9651126233058702,0.4752790488315919,0.8553274186326056,-0.9396508189184118,2
0.2119983511577868,0.018209960743234156,0.9654195465450689,0.5598516911782219,0.6265738058451431,0.5449968611280269,2
0.6999526956052551,0.5435950305326317,0.8257211491275249,0.07435039342779973,0.8007052788659317,-0.3741474718420119,1
0.5888511821383579,0.9008797768457122,0.8729125141634234,0.10184371548609028,-0.3483475165938572,0.5906401503154004,1
0.07525392474923703,0.04757750787108356,0.3365760417373901,0.9491703328680051,0.924884392712537,0.6835764996507401,2
0.43882447716945244,0.17338203681003564,0.8567396667377306,0.3642403824574333,-0.6149446099037383,-0.15673826095770793,2
0.16439159919706225,0.035423767536811986,0.6917411867700792,0.9076453646665116,0.778116269193672,-0.3471033010763367,2
0.10662332988006573,0.1928085352967391,0.13831888092650557,0.7065397121033071,-0.7058479162556497,-0.23109431930656132,2
0.8982541088689422,0.4719190779097128,0.7785664399339335,0.5593914107519546,0.5831974696155044,-0.1941906528436671,3
0.5893055506858215,0.6447240202282363,0.4748462834083423,0.060527362184402606,0.054993142901517356,-0.06561136534065137,0
0.01609821104366843,0.18567670687041646,0.055390730020939194,0.6163563235990249,0.37005989853837695,-0.6044647447649631,2
0.9963717905829562,0.5230010860319424,0.3792285849638004,0.9485145965127977,0.6380755159766602,-0.9422864272430947,3
0.11248079465351873,0.07715707004126443,0.6360808648218474,0.766908592707222,-0.3012915582767526,0.4634389364014355,2
0.7550710534576625,0.9247063941643072,0.7077626287861783,0.5991527593669606,0.4969038424373668,0.12413428955729011,3
0.8717930237567455,0.99716050699761,0.28269363602310305,0.8918364045540379,0.49613198714033896,-0.5611173512968353,3
0.47969886621262414,0.23939708437042406,0.6883077296970429,0.9711488787683141,-0.6588340894023996,0.5454975769996773,2
0.8042523064853933,0.4782388066570268,0.5544887694820193,0.07753157538803762,0.14885696600628906,-0.23479576270917035,0
0.43751726562262927,0.18424881078485966,0.1881999816798623,0.28527799694087974,-0.04814660527007342,0.9086919032466017,2
0.07497246254105966,0.24190672033920288,0.24962515676861807,0.9956635268521629,-0.6448087175023534,-0.2439460827190525,2
0.9840920235882861,0.8764405427389717,0.18713988070566445,0.3084006831348707,0.5698552393520162,-0.30518953139217275,3
0.6865792432806483,0.6574857886986785,0.27859207706315814,0.944942263260603,-0.5944509854637703,0.4279755637002681,1
0.6111231610930757,0.7066747426087943,0.18543402961811348,0.024949537922530532,-0.6150871698288911,-0.3560263231670181,0
0.5303024538574549,0.779776740412204,0.0149797332720343,0.017143417671054272,-0.09284200015433175,-0.49964031291684496,0
0.8031623491867764,0.5005073919771774,0.043425490081825835,0.014166019032079369,0.19750239869412822,0.7151796433155526,1
0.8478101093829491,0.5884739624714583,0.05892624192267084,0.03820089152841974,0.9847157648875493,-0.38946185169281655,0
0.9564352881639508,0.8595540220830162,0.910857364094219,0.5791079186550079,0.511409738525817,-0.4301733629747212,3
0.8591500902099038,0.8799536050365748,0.1884227097578901,0.027849731057837092,-0.516480904189933,-0.5674126370269893,0
0.6531677418841343,0.6879583025161898,0.04800403491483396,0.8055062374329813,-0.2619339913404385,-0.4054818703281383,3
0.9903969027072924,0.724148336789973,0.30222503225044245,0.08784158630449618,0.9050335793691973,-0.1700093925072933,0
0.746281283143509,0.8062825845169841,0.9343425552749511,0.08731658633507124,0.47262109479260994,-0.17763935167732325,1
0.8453993269735586,0.7558907353029463,0.8605529639852464,0.043745781655574724,-0.5419074173652456,-0.7600208012334009,1
0.24769880407343076,0.21228912551020462,0.4626767905128196,0.30876329451484585,-0.6702672426469392,0.036324575269454984,2
0.7491051576405562,0.6962873643856125,0.21578435670479754,0.005154444755675736,-0.787806782447033,-0.05558338261224849,0
0.697464929959513,0.9917284132973516,0.8121186303958009,0.7312680466447729,-0.20173748111915885,-0.6887646129123972,3
0.8624033070159067,0.40362274160012906,0.6509324542481894,0.010255127548334797,-0.5314102830575784,0.5187961507714323,1
0.20177980794654943,0.10932368137669574,0.16163252651784366,0.34089653508290796,0.6058706062076165,-0.017849291245821464,2
0.9833185002183251,0.5240210918446739,0.9702284208762343,0.3089364830907205,0.3756455935690097,-0.5813293957903742,3
